subject	subject_activity	subject_location	subject_process	relation	object	object_activity	object_location	object_process	model	state
UniProtKB:Q96EB6	GO:0034979	GO:0005829	GO:0045722	RO:0002629	UniProtKB:P35558	GO:0004613	GO:0005829	GO:0006094	gomodel:6205c24300000814	production
UniProtKB:P31749	GO:0004674	GO:0005829	GO:1905552	RO:0002630	UniProtKB:P35558	GO:0004613	GO:0005829	GO:0006094,GO:0072350	gomodel:6205c24300000814	production
UniProtKB:Q09472	GO:0061733	GO:0005829	GO:0045721	RO:0002629	UniProtKB:P35558	GO:0004613	GO:0005829	GO:0072350	gomodel:6205c24300000814	production
UniProtKB:Q96EB6	GO:0034979	GO:0005829	GO:0045722	RO:0002630	UniProtKB:P35558	GO:0004613	GO:0005829	GO:0072350	gomodel:6205c24300000814	production
UniProtKB:P31749	GO:0004674	GO:0005829	GO:1905552	RO:0002629	UniProtKB:P35558	GO:0106264	GO:0005783	GO:0046889	gomodel:6205c24300000814	production
MGI:MGI:95777	GO:0003925	GO:0005886	GO:0071377	RO:0002629	MGI:MGI:1341110	GO:0004016	GO:0005886	GO:0071377	gomodel:636d9ce800000147	production
MGI:MGI:99572	GO:0004967	GO:0005886	GO:0071377	RO:0002629	MGI:MGI:95777	GO:0003925	GO:0005886	GO:0071377	gomodel:636d9ce800000147	production
MGI:MGI:95674	GO:0048018	GO:0005886	GO:0071377	RO:0002629	MGI:MGI:99572	GO:0004967	GO:0005886	GO:0071377	gomodel:636d9ce800000147	production
MGI:MGI:1096335	GO:0008237	GO:0005886	GO:0140448	RO:0002304	MGI:MGI:1919170	GO:0048018	GO:0005615	GO:0007173	gomodel:6197061700001725	production
MGI:MGI:1919170	GO:0048018	GO:0005615	GO:0007173	RO:0002629	MGI:MGI:95294	GO:0004714	GO:0005886	GO:0007173	gomodel:6197061700001725	production
REACTO:R-HSA-5607643	GO:0004674		GO:0008150	RO:0002629	REACTO:R-HSA-5607649	GO:0004674	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-9663763	GO:0005262		GO:0008150	RO:0002411	REACTO:R-HSA-9663804	GO:0015269	GO:0005886	GO:0008150	gomodel:R-HSA-9667769	development
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-69656	development
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-5218920	development
UniProtKB:Q06787	GO:1990247	GO:0005634	GO:0006406	RO:0002629	UniProtKB:O14980	GO:0005049		GO:0006406	gomodel:63894f2500001748	production
MGI:MGI:95564	GO:1990247	GO:0005634	GO:0006406	RO:0002629	MGI:MGI:2144013	GO:0005049		GO:0006406	gomodel:63894f2500001789	production
MGI:MGI:97613	GO:0004435	GO:0005886	GO:0007200	RO:0002629	MGI:MGI:96623	GO:0005220		GO:0007200	gomodel:633b013300000089	production
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-203615	development
MGI:MGI:107816	GO:0003873	GO:0005829	GO:0045821	RO:0002629	MGI:MGI:97547	GO:0003872		GO:0061615	gomodel:63894f2500002043	production
GO:0005667	GO:0003700	CL:0000169,GO:0005634	GO:2001243,GO:0030968	RO:0002629	MGI:MGI:87986	GO:0003674		GO:2001243	gomodel:5ce58dde00001215	production
GO:0005667	GO:0003700	CL:0000169,GO:0005634	GO:2001243,GO:0030968	RO:0002304	MGI:MGI:1328355	GO:0003674		GO:0030968	gomodel:5ce58dde00001215	production
REACTO:R-HSA-157186	GO:0008237	GO:0005886	GO:0035333	RO:0002411	REACTO:R-HSA-9013333	GO:0004190		GO:0035333	gomodel:R-HSA-9013507	development
UniProtKB:Q14160	GO:0035591	GO:0005911	GO:0030859	RO:0002305	UniProtKB:P46937	GO:0003713		GO:0030859	gomodel:62900b6400001749	production
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-111447	development
FB:FBgn0000119	GO:0015026		GO:0060070	RO:0002630	FB:FBgn0026597	GO:0008013		GO:0090090	gomodel:6086f4f200000223	production
FB:FBgn0003371	GO:0004674	GO:0005829	GO:0090090	RO:0002304	FB:FBgn0026597	GO:0008013		GO:0090090	gomodel:6086f4f200000223	production
FB:FBgn0026598	GO:0060090		GO:0090090	RO:0002629	FB:FBgn0026597	GO:0008013		GO:0090090	gomodel:6086f4f200000223	production
FB:FBgn0016797	GO:0042813	GO:0005886	GO:0060070	RO:0002629	FB:FBgn0000499	GO:0030159		GO:0060070	gomodel:6086f4f200000223	production
FB:FBgn0003371	GO:0004674	GO:0005829	GO:0090090	RO:0002629	FB:FBgn0025638	GO:0061630		GO:0090090	gomodel:6086f4f200000223	production
MGI:MGI:98534	GO:0140104	EMAPA:16332,GO:0005615	GO:0015889	RO:0002629	MGI:MGI:98534	GO:0140355	GO:0009897	GO:0015889	gomodel:613aae0000000341	production
MGI:MGI:98534	GO:0140355	GO:0009897	GO:0015889	RO:0002629	MGI:MGI:1860083	GO:0038024	GO:0005886	GO:0015889	gomodel:613aae0000000341	production
REACTO:R-HSA-264616	GO:0004102	GO:0005829	GO:0006836	RO:0002413	REACTO:R-HSA-264619	GO:0005277	GO:0060201	GO:0006836	gomodel:R-HSA-264642	development
UniProtKB:Q96P20	GO:0140299	GO:0005829	GO:0044546	RO:0002629	UniProtKB:Q96P20	GO:0035591	GO:0005815	GO:0044546	gomodel:635b1e3e00001811	production
UniProtKB:Q8TDX7	GO:0140677	GO:0005815	GO:1900227	RO:0002629	UniProtKB:Q96P20	GO:0035591	GO:0005815	GO:0044546	gomodel:635b1e3e00001811	production
UniProtKB:Q96P20	GO:0070273	GO:0016020	GO:0044546	RO:0002629	UniProtKB:Q96P20	GO:0035591	GO:0016020	GO:0044546	gomodel:635b1e3e00001811	production
UniProtKB:Q96P20	GO:0035591	GO:0005815	GO:0044546	RO:0002629	UniProtKB:Q96P20	GO:0070273	GO:0016020	GO:0044546	gomodel:635b1e3e00001811	production
UniProtKB:Q96P20	GO:0035591	GO:0016020	GO:0044546	RO:0002629	UniProtKB:Q96P20	GO:0140608	GO:0016020	GO:0051604,GO:0044546	gomodel:635b1e3e00001811	production
UniProtKB:Q96P20	GO:0140608	GO:0016020	GO:0051604,GO:0044546	RO:0002629	UniProtKB:P29466	GO:0004197	GO:0005829	GO:0051604,GO:0050729,GO:0032731,GO:0032741	gomodel:635b1e3e00001811	production
UniProtKB:P29466	GO:0004197	GO:0005829	GO:0051604,GO:0050729	RO:0002629	UniProtKB:P57764	GO:0005546	GO:0005886	GO:0070269	gomodel:635b1e3e00001811	production
UniProtKB:P29466	GO:0004197	GO:0005829	GO:0051604,GO:0050729	RO:0002629	UniProtKB:P57764	GO:0070273	GO:0005886	GO:0070269	gomodel:635b1e3e00001811	production
UniProtKB:P57764	GO:0005546	GO:0005886	GO:0070269	RO:0002629	UniProtKB:P57764	GO:0022829	GO:0005886	GO:0009306,GO:0050729,GO:0070269	gomodel:635b1e3e00001811	production
UniProtKB:P57764	GO:0070273	GO:0005886	GO:0070269	RO:0002629	UniProtKB:P57764	GO:0022829	GO:0005886	GO:0009306,GO:0050729,GO:0070269	gomodel:635b1e3e00001811	production
UniProtKB:P57764	GO:0022829	GO:0005886	GO:0009306,GO:0050729,GO:0070269	RO:0002629	UniProtKB:Q14116	GO:0005125	GO:0005615	GO:0035655	gomodel:635b1e3e00001811	production
UniProtKB:P57764	GO:0022829	GO:0005886	GO:0009306,GO:0050729,GO:0070269	RO:0002629	UniProtKB:P01584	GO:0005125	GO:0005615	GO:0070498	gomodel:635b1e3e00001811	production
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-8876198	development
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-1358803	development
REACTO:R-HSA-212285	GO:0046976	GO:0005654	GO:0008150	RO:0002413	REACTO:R-HSA-3222589	GO:0071558	GO:0005654	GO:0008150	gomodel:R-HSA-2559580	development
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-198323	development
REACTO:R-HSA-61459	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-61459	GO:0004674		GO:0032148	gomodel:R-HSA-5628897	development
REACTO:R-HSA-157186	GO:0008237	GO:0005886	GO:0008150	RO:0002413	REACTO:R-HSA-9013333	GO:0004190		GO:0008150	gomodel:R-HSA-2979096	development
UniProtKB:Q5T2D3	GO:0004843		GO:0016579	RO:0012010	UniProtKB:Q9H1I8	GO:0070530	GO:0022626	GO:0032790,GO:0072344	gomodel:63e5937500000738	production
MGI:MGI:1098246	GO:0048018	GO:0005615	GO:0038133	RO:0002629	MGI:MGI:95411	GO:0004888	GO:0005886	GO:0038133	gomodel:61b2b68300000015	production
MGI:MGI:95411	GO:0004888	GO:0005886	GO:0038133	RO:0002629	MGI:MGI:95410	GO:0004713	GO:0005886	GO:0038133	gomodel:61b2b68300000015	production
REACTO:R-HSA-71520	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-71520	GO:0004689	GO:0005829	GO:0005980	gomodel:R-HSA-70221	development
REACTO:R-HSA-71545	GO:0004134	GO:0005829	GO:0005980	RO:0002413	REACTO:R-HSA-71545	GO:0004135	GO:0005829	GO:0005980	gomodel:R-HSA-70221	development
REACTO:R-HSA-209895	GO:0004058	GO:0005829		RO:0002411	REACTO:R-HSA-372544	GO:0008504	GO:0070083	GO:0006836	gomodel:R-HSA-181430	development
REACTO:R-HSA-49701	GO:0019239	GO:0005829		RO:0002411	REACTO:R-HSA-74237	GO:0004731	GO:0005829	GO:0006195	gomodel:R-HSA-74259	development
REACTO:R-HSA-1500583	GO:0003841	GO:0005789		RO:0002411	REACTO:R-HSA-1500636	GO:0008195	GO:0005789	GO:0006646	gomodel:R-HSA-1483213	development
REACTO:R-HSA-1500639	GO:0004630	GO:0005789		RO:0002411	REACTO:R-HSA-1500636	GO:0008195	GO:0005789	GO:0006646	gomodel:R-HSA-1483213	development
REACTO:R-HSA-70469	GO:0004347	GO:0005829		RO:0002411	REACTO:R-HSA-71322	GO:0004802	GO:0005829	GO:0005999	gomodel:R-HSA-163754	development
REACTO:R-HSA-70469	GO:0004347	GO:0005829		RO:0002411	REACTO:R-HSA-5659970	GO:0004801	GO:0005829	GO:0005999	gomodel:R-HSA-163754	development
REACTO:R-HSA-444452	GO:0015220	GO:0005886		RO:0002411	REACTO:R-HSA-6798157	GO:0015220	GO:0005741	GO:0042426	gomodel:R-HSA-6798163	development
REACTO:R-HSA-1500583	GO:0003841	GO:0005789		RO:0002411	REACTO:R-HSA-549151	GO:0008195	GO:0005789	GO:0019432	gomodel:R-HSA-75109	development
REACTO:R-HSA-2395830	GO:0016818	GO:0005829		RO:0002411	REACTO:R-HSA-2161178	GO:0062154	GO:0005829	GO:0043101	gomodel:R-HSA-74217	development
REACTO:R-HSA-2142793	GO:0004052	GO:0005829		RO:0002411	REACTO:R-HSA-9025025	GO:0004301	GO:0005829	GO:0042759	gomodel:R-HSA-9018682	development
REACTO:R-HSA-532516	GO:0004579	GO:0005789		RO:0002411	REACTO:R-HSA-532676	GO:0004573	GO:0005789	GO:0006457	gomodel:R-HSA-532668	development
REACTO:R-HSA-174358	GO:0004013	GO:0005829		RO:0002411	REACTO:R-HSA-1614610	GO:0004122	GO:0005829	GO:0019346	gomodel:R-HSA-1614603	development
REACTO:R-HSA-1498799	GO:0008970	GO:0005789		RO:0002411	REACTO:R-HSA-1524040	GO:0004622	GO:0005829	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524112	GO:0008970	GO:0005829		RO:0002411	REACTO:R-HSA-1524040	GO:0004622	GO:0005829	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1498799	GO:0008970	GO:0005789		RO:0002411	REACTO:R-HSA-1498799	GO:0004622	GO:0005789	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524112	GO:0008970	GO:0005829		RO:0002411	REACTO:R-HSA-1498799	GO:0004622	GO:0005789	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524107	GO:0004623	GO:0005789		RO:0002411	REACTO:R-HSA-1524040	GO:0004622	GO:0005829	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524120	GO:0004623	GO:0005829		RO:0002411	REACTO:R-HSA-1524040	GO:0004622	GO:0005829	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524107	GO:0004623	GO:0005789		RO:0002411	REACTO:R-HSA-1498799	GO:0004622	GO:0005789	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-1524120	GO:0004623	GO:0005829		RO:0002411	REACTO:R-HSA-1498799	GO:0004622	GO:0005789	GO:0006644	gomodel:R-HSA-1483115	development
REACTO:R-HSA-69261	GO:0004721	GO:0005654		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:1905784	gomodel:R-HSA-176408	development
REACTO:R-HSA-68819	GO:0004175	GO:0005829		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:1905784	gomodel:R-HSA-176408	development
REACTO:R-HSA-735686	GO:0005459	GO:0000139		RO:0002411	REACTO:R-HSA-1971496	GO:0047238	GO:0000139	GO:0030206	gomodel:R-HSA-2022870	development
REACTO:R-HSA-1889954	GO:0015018	GO:0000139		RO:0002411	REACTO:R-HSA-1971496	GO:0047238	GO:0000139	GO:0030206	gomodel:R-HSA-2022870	development
REACTO:R-HSA-2142793	GO:0016702	GO:0005829		RO:0002411	REACTO:R-HSA-9024779	GO:0016491	GO:0005829	GO:0042759	gomodel:R-HSA-9027307	development
REACTO:R-HSA-196735	GO:0004140	GO:0005741		RO:0002411	REACTO:R-HSA-199235	GO:0008897	GO:0005829	GO:0015939	gomodel:R-HSA-199220	development
REACTO:R-HSA-73516	GO:0019206	GO:0005829		RO:0002411	REACTO:R-HSA-3656537	GO:0050145	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-73504	GO:0019206	GO:0005829		RO:0002411	REACTO:R-HSA-3656537	GO:0050145	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-419512	GO:0004590	GO:0005829		RO:0002411	REACTO:R-HSA-3656537	GO:0050145	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-56085	GO:0003922	GO:0005829		RO:0002411	REACTO:R-HSA-58048	GO:0004385	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-74205	GO:0019136	GO:0005759		RO:0002411	REACTO:R-HSA-58048	GO:0004385	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-372474	GO:0015139	GO:0005743		RO:0002411	REACTO:R-HSA-70579	GO:0004069	GO:0005829	GO:0006094	gomodel:R-HSA-70263	development
REACTO:R-HSA-159860	GO:0008488	GO:0005789		RO:0002411	REACTO:R-HSA-6806371	GO:0047057	GO:0005788	GO:0042373	gomodel:R-HSA-6806664	development
REACTO:R-HSA-173752	GO:0004252	GO:0005886		RO:0002411	REACTO:R-HSA-173750	GO:0004252	GO:0005576	GO:0006956	gomodel:R-HSA-174577	development
REACTO:R-HSA-173752	GO:0004252	GO:0005886		RO:0002411	REACTO:R-HSA-173759	GO:0004252	GO:0005886	GO:0006956	gomodel:R-HSA-174577	development
REACTO:R-HSA-69261	GO:0004721	GO:0005654		RO:0002411	REACTO:R-HSA-170160	GO:0004693	GO:0005654	GO:1901990	gomodel:R-HSA-176412	development
REACTO:R-HSA-68819	GO:0004175	GO:0005829		RO:0002411	REACTO:R-HSA-168189	GO:0004674	GO:0005829	GO:0038061	gomodel:R-HSA-5676590	development
REACTO:R-HSA-209895	GO:0004058	GO:0005829		RO:0002411	REACTO:R-HSA-372544	GO:0008504	GO:0070083	GO:0006836	gomodel:R-HSA-212676	development
REACTO:R-HSA-187967	GO:0004693	GO:0005654		RO:0002411	REACTO:R-HSA-174146	GO:0004721	GO:0005829	GO:0031145	gomodel:R-HSA-176407	development
REACTO:R-HSA-170160	GO:0004693	GO:0005654		RO:0002411	REACTO:R-HSA-174146	GO:0004721	GO:0005829	GO:0031145	gomodel:R-HSA-176407	development
REACTO:R-HSA-77267	GO:0003988	GO:0005759		RO:0002411	REACTO:R-HSA-77258	GO:0003995	GO:0005759	GO:0006635	gomodel:R-HSA-77310	development
REACTO:R-HSA-2984227	GO:0004674	GO:0005829		RO:0002411	REACTO:R-HSA-2984248	GO:0004674	GO:0005829	GO:0007052	gomodel:R-HSA-9648025	development
REACTO:R-HSA-742365	GO:0005464	GO:0000139		RO:0002411	REACTO:R-HSA-8863599	GO:0030158	GO:0000139	GO:0030203	gomodel:R-HSA-1971475	development
MGI:MGI:97365	GO:0004731	GO:0005829		RO:0002413	MGI:MGI:95678	GO:0008892	GO:0005829	GO:0006161	gomodel:60418ffa00001536	production
REACTO:R-HSA-735686	GO:0005459	GO:0000139		RO:0002411	REACTO:R-HSA-975898	GO:0003831	GO:0000139	GO:0018146	gomodel:R-HSA-2022854	development
REACTO:R-HSA-1250221	GO:0004713	GO:0005886		RO:0002411	REACTO:R-HSA-1251963	GO:0004222	GO:0005886	GO:0008150	gomodel:R-HSA-1251985	development
MGI:MGI:88564	GO:0004175	GO:0043202		RO:0002304	MGI:MGI:1343124	GO:0030305	GO:0043202	GO:0030200	gomodel:627d95ee00000275	production
REACTO:R-HSA-187967	GO:0004693	GO:0005654		RO:0002411	REACTO:R-HSA-1362456	GO:0004721	GO:0005654	GO:0008150	gomodel:R-HSA-113501	development
REACTO:R-HSA-8949896	GO:0004693	GO:0005654		RO:0002411	REACTO:R-HSA-1362456	GO:0004721	GO:0005654	GO:0008150	gomodel:R-HSA-113501	development
REACTO:R-HSA-114602	GO:0004629	GO:0005886		RO:0002411	REACTO:R-HSA-426070	GO:0004143	GO:0005886	GO:0008150	gomodel:R-HSA-114508	development
REACTO:R-HSA-398037	GO:0004629	GO:0005886		RO:0002411	REACTO:R-HSA-426070	GO:0004143	GO:0005886	GO:0008150	gomodel:R-HSA-114508	development
REACTO:R-HSA-111854	GO:0004629	GO:0005886		RO:0002411	REACTO:R-HSA-426070	GO:0004143	GO:0005886	GO:0008150	gomodel:R-HSA-114508	development
REACTO:R-HSA-450343	GO:0004708	GO:0005654		RO:0002411	REACTO:R-HSA-450307	GO:0004674	GO:0005654	GO:0051090	gomodel:R-HSA-450341	development
REACTO:R-HSA-2142793	GO:0004052	GO:0005829		RO:0002411	REACTO:R-HSA-3301926	GO:0004364	GO:0005829	GO:0042759	gomodel:R-HSA-9026762	development
UniProtKB:P0DSV7	GO:0005031	GO:0005615		RO:0002630	UniProtKB:P01375	GO:0005125	GO:0005615	GO:0140374	gomodel:62b4ffe300000241	production
MGI:MGI:2178563	GO:0050484	GO:0005829		RO:0002413	MGI:MGI:97365	GO:0004731	GO:0005829	GO:0046038	gomodel:5fa76ad400000110	production
ZFIN:ZDB-GENE-050306-18	GO:0003674	ZFA:0009401		RO:0002418	ZFIN:ZDB-GENE-040718-330	GO:1903008	ZFA:0009401	GO:0070306	gomodel:626b20c100000225	production
REACTO:R-HSA-111860	GO:0047498	GO:0005789		RO:0002411	REACTO:R-HSA-2162028	GO:0004497	GO:0005789	GO:0097267	gomodel:R-HSA-2142816	development
REACTO:R-HSA-111860	GO:0047498	GO:0005789		RO:0002411	REACTO:R-HSA-2161767	GO:0004497	GO:0005789	GO:0097267	gomodel:R-HSA-2142816	development
REACTO:R-HSA-111860	GO:0047498	GO:0005789		RO:0002411	REACTO:R-HSA-2161816	GO:0004497	GO:0005789	GO:0097267	gomodel:R-HSA-2142816	development
Xenbase:XB-GENE-17331693	GO:0003723	GO:0005634		RO:0002305	Xenbase:XB-GENE-6252168	GO:1990841	GO:0005634	GO:0045944	gomodel:5fadbcf000000317	production
Xenbase:XB-GENE-483735	GO:0017147	GO:0005576		RO:0002304	Xenbase:XB-GENE-483735	GO:0042813	XAO:0001001	GO:0060071	gomodel:5fadbcf000000317	production
Xenbase:XB-GENE-17331921	GO:0005109	GO:0005576		RO:0002304	Xenbase:XB-GENE-483735	GO:0042813	XAO:0001001	GO:0060071	gomodel:5fadbcf000000317	production
Xenbase:XB-GENE-865024	GO:0005109	GO:0005829		RO:0002304	Xenbase:XB-GENE-483735	GO:0042813	XAO:0001001	GO:0060071	gomodel:5fadbcf000000317	production
Xenbase:XB-GENE-6251681	GO:0005515			RO:0002411	Xenbase:XB-GENE-483735	GO:0042813	XAO:0001001	GO:0060071	gomodel:5fadbcf000000317	production
Xenbase:XB-GENE-5846983	GO:1904929			RO:0002578	Xenbase:XB-GENE-483735	GO:0042813	XAO:0001001	GO:0060071	gomodel:5fadbcf000000317	production
UniProtKB:Q9H0K1	GO:0106310	GO:0005789		RO:0002629	UniProtKB:P55072	GO:0016887	GO:0005789	GO:0036503	gomodel:6197061700000027	production
REACTO:R-HSA-196414	GO:0050614	GO:0005789		RO:0002411	REACTO:R-HSA-5216144	GO:0015248	GO:0005789	GO:0006695	gomodel:R-HSA-191273	development
REACTO:R-HSA-76188	GO:0003878	GO:0005829		RO:0002411	REACTO:R-HSA-8848217	GO:0003985	GO:0005829	GO:0006695	gomodel:R-HSA-191273	development
REACTO:R-HSA-2980604	GO:0004601	GO:0005886		RO:0002411	REACTO:R-HSA-350846	GO:0004800	GO:0005886	GO:0042403	gomodel:R-HSA-350864	development
REACTO:R-HSA-165190	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-165190	GO:0003924		GO:0008150	gomodel:R-HSA-5628897	development
REACTO:R-HSA-5696100	GO:0001758	GO:0005829		RO:0002411	REACTO:R-HSA-211025	GO:0008401	GO:0005789	GO:0006766	gomodel:R-HSA-211916	development
UniProtKB:O75367	GO:0160004	GO:0005634	GO:1902688,GO:0002082	RO:0002630	UniProtKB:P09874	GO:0003950	GO:0005634	GO:0070212	gomodel:627d95ee00001902	production
REACTO:R-HSA-965005	GO:0008478	GO:0005829	GO:0042816	RO:0002413	REACTO:R-HSA-964943	GO:0004733	GO:0005829	GO:0042816	gomodel:R-HSA-964975	development
REACTO:R-HSA-9693756	GO:0005085	GO:0005741	GO:0008150	RO:0002413	REACTO:R-HSA-9020413	GO:0003924	GO:0005741	GO:0008150	gomodel:R-HSA-9013425	development
REACTO:R-HSA-9693756	GO:0005085	GO:0005741	GO:0008150	RO:0002629	REACTO:R-HSA-9020413	GO:0003924	GO:0005741	GO:0008150	gomodel:R-HSA-9013425	development
UniProtKB:P10221	GO:0050568	GO:0030430	GO:0039537	RO:0002630	UniProtKB:Q8N884	GO:0061501	GO:0005737	GO:0002753	gomodel:62b4ffe300006335	production
MGI:MGI:87916	GO:0046936		GO:0032264	RO:0002413	MGI:MGI:97365	GO:0004731	GO:0005829	GO:0032264	gomodel:60897d8500000494	production
MGI:MGI:98973	GO:0004855	GO:0005777	GO:0006149	RO:0002413	MGI:MGI:98907	GO:0004846	GO:0005777	GO:0006149	gomodel:60418ffa00001643	production
MGI:MGI:98973	GO:0004854		GO:0006149	RO:0002413	MGI:MGI:98907	GO:0004846	GO:0005777	GO:0006149	gomodel:60418ffa00001643	production
MGI:MGI:98907	GO:0004846	GO:0005777	GO:0006149	RO:0002413	MGI:MGI:1916142	GO:0033971	GO:0005777	GO:0006149	gomodel:60418ffa00001643	production
MGI:MGI:98973	GO:0070675		GO:0006149	RO:0002413	MGI:MGI:98973	GO:0004855	GO:0005777	GO:0006149	gomodel:60418ffa00001643	production
REACTO:R-HSA-1362396	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-1362396	GO:0031071	GO:0005759	GO:0016226	gomodel:R-HSA-1362409	development
REACTO:R-HSA-170661	GO:0003924		GO:0007193	RO:0002411	REACTO:R-HSA-55431	GO:0003924		GO:0007193	gomodel:R-HSA-170670	development
REACTO:R-HSA-5218745	GO:0004713		GO:0008150	RO:0002629	REACTO:R-HSA-5218793	GO:0004708	GO:0005886	GO:0008150	gomodel:R-HSA-4420097	development
REACTO:R-HSA-909703	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-909703	GO:0004713	GO:0005886	GO:0060337	gomodel:R-HSA-909733	development
REACTO:R-HSA-1604601	GO:0052830	GO:0005829	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052726	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
REACTO:R-HSA-3769048	GO:0052659	GO:0005886	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052726	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
REACTO:R-HSA-2023888	GO:0052659	GO:0005829	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052726	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
REACTO:R-HSA-1604601	GO:0052830	GO:0005829	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052725	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
REACTO:R-HSA-3769048	GO:0052659	GO:0005886	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052725	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
REACTO:R-HSA-2023888	GO:0052659	GO:0005829	GO:0043647	RO:0002413	REACTO:R-HSA-1604601	GO:0052725	GO:0005829	GO:0043647	gomodel:R-HSA-1855204	development
UniProtKB:P03305	GO:0060090	GO:0042025	GO:0039501	RO:0002629	UniProtKB:Q9NY93	GO:0140311	GO:0005634	GO:0032480	gomodel:62e3212700001602	production
UniProtKB:Q9H8W5	GO:0061630	GO:0005737	GO:0070936,GO:0050728	RO:0002630	UniProtKB:Q9NYJ8	GO:0060090	GO:0005737	GO:0006954	gomodel:63f809ec00000307	production
UniProtKB:Q9NYJ8	GO:0060090	GO:0005737	GO:0006954	RO:0002629	UniProtKB:O43318	GO:0004709	GO:0005737	GO:0006954	gomodel:63f809ec00000307	production
REACTO:R-HSA-6782691	GO:0004571	GO:0044322	GO:1904382	RO:0002411	REACTO:R-HSA-8866890	GO:0061630		GO:1904380	gomodel:R-HSA-901032	development
REACTO:R-HSA-1625212	GO:0098606	GO:0005829	GO:0001887	RO:0002413	REACTO:R-HSA-5359018	GO:0009000	GO:0005829	GO:0001887	gomodel:R-HSA-2408508	development
REACTO:R-HSA-5359013	GO:0098603	GO:0005829	GO:0001887	RO:0002413	REACTO:R-HSA-174373	GO:0098604	GO:0005829	GO:0001887	gomodel:R-HSA-2408508	development
REACTO:R-HSA-5359018	GO:0009000	GO:0005829	GO:0001887	RO:0002413	REACTO:R-HSA-5359039	GO:0098614	GO:0005829	GO:0001887	gomodel:R-HSA-2408508	development
REACTO:R-HSA-5357666	GO:0098608	GO:0005829	GO:0001887	RO:0002413	REACTO:R-HSA-5359039	GO:0098614	GO:0005829	GO:0001887	gomodel:R-HSA-2408508	development
